_id,PK,Code,BlockID,CheckpointID,DateCreate,ProductComposite,ProductID,Size,Style,Content,OriginCheckpointID,PrintSize,FruitCount,CheckweigherResultAvg,DataMatrixExists,PTIExists,ProductName
63aba715b217eb880361afdb,361::2022::16186175,16186175,SPMASHDH,101,2022-12-28 02:16:39.103,p44::s6::k18# TRAY::cTRAY,44.0,6,18# TRAY,TRAY,33.0,6/22,22.0,18.05000066757202,True,False,Big Kahuna SLE
63aba71cb217eb880361b007,361::2022::16188577,16188577,SPMASHDH,101,2022-12-28 02:16:45.925,p44::s8::k18# TRAY::cTRAY,44.0,8,18# TRAY,TRAY,36.0,8/28,28.0,17.0,True,False,Big Kahuna SLE
63aba71db217eb880361b013,361::2022::d94eb4fc6e,0,SPMASHDH,209,2022-12-28 02:16:46.837,p51::cBULK,51.0,,,BULK,,,,,True,False,Blue Tote
63aba721b217eb880361b02a,361::2022::f067209f6f,None,SPMASHDH,209,2022-12-28 02:16:52.239,p51::cBULK,51.0,,,BULK,,,,,False,False,Blue Tote
63aba724b217eb880361b03f,361::2022::16186129,16186129,SPMASHDH,101,2022-12-28 02:16:53.421,p44::s7::k18# TRAY::cTRAY,44.0,7,18# TRAY,TRAY,29.0,7/25,25.0,17.079999923706055,True,False,Big Kahuna SLE
63aba72eb217eb880361b073,361::2022::601985a2e6,None,SPMASHDH,209,2022-12-28 02:17:04.684,p51::cBULK,51.0,,,BULK,,,,,False,False,Blue Tote
63aba74cb217eb880361b133,361::2022::e297ab8e00,None,SPMASHDH,209,2022-12-28 02:17:34.299,p1::kBULK::cBULK,1.0,,BULK,BULK,,,,,True,False,RPC
63aba74db217eb880361b13b,361::2022::a10361e3b1,None,SPMASHDH,209,2022-12-28 02:17:35.499,p51::cBULK,51.0,,,BULK,,,,,False,False,Blue Tote
63aba74fb217eb880361b14b,361::2022::16188562,16188562,SPMASHDH,101,2022-12-28 02:17:37.017,p44::s7::k18# TRAY::cTRAY,44.0,7,18# TRAY,TRAY,,7/25,25.0,19.766667048136394,True,False,Big Kahuna SLE
63aba751b217eb880361b151,361::2022::7a7d3a7de6,0,SPMASHDH,209,2022-12-28 02:17:39.856,p51::cBULK,51.0,,,BULK,,,,,True,False,Blue Tote
63aba766b217eb880361b1d1,361::2022::a5d316be58,None,SPMASHDH,209,2022-12-28 02:18:00.594,p51::cBULK,51.0,,,BULK,,,,,False,False,Blue Tote
63aba770b217eb880361b208,361::2022::b07b40c213,None,SPMASHDH,209,2022-12-28 02:18:10.763,p51::cBULK,51.0,,,BULK,,,,,False,False,Blue Tote
63aba790b217eb880361b2bd,361::2022::8f33fbace9,None,SPMASHDH,209,2022-12-28 02:18:42.126,p1::kBULK::cBULK,1.0,,BULK,BULK,,,,,True,False,RPC
63aba794b217eb880361b2ce,361::2022::9def8641fd,None,SPMASHDH,209,2022-12-28 02:18:46.499,p51::cBULK,51.0,,,BULK,,,,,False,False,Blue Tote
63aba798b217eb880361b2ee,361::2022::8b4e97b12d,None,SPMASHDH,209,2022-12-28 02:18:50.776,p51::cBULK,51.0,,,BULK,,,,,False,False,Blue Tote
63aba7bdb217eb880361b3b5,361::2022::975a054620,None,SPMASHDH,209,2022-12-28 02:19:28.200,p51::cBULK,51.0,,,BULK,,,,,True,False,Blue Tote
63aba7c6b217eb880361b3de,361::2022::f5137fb990,None,SPMASHDH,209,2022-12-28 02:19:36.486,p51::cBULK,51.0,,,BULK,,,,,False,False,Blue Tote
63aba7c7b217eb880361b3ec,361::2022::2b6440c971,None,SPMASHDH,209,2022-12-28 02:19:37.688,p51::cBULK,51.0,,,BULK,,,,,False,False,Blue Tote
63aba7d0b217eb880361b417,361::2022::3be57a5c34,None,SPMASHDH,209,2022-12-28 02:19:46.407,p51::cBULK,51.0,,,BULK,,,,,False,False,Blue Tote
63aba7d8b217eb880361b44c,361::2022::33ebe3dc4c,None,SPMASHDH,209,2022-12-28 02:19:55.267,p51::cBULK,51.0,,,BULK,,,,,False,False,Blue Tote
63aba7dab217eb880361b454,361::2022::e83fa50e3e,None,SPMASHDH,209,2022-12-28 02:19:56.942,p1::kBULK::cBULK,1.0,,BULK,BULK,,,,,True,False,RPC
63aba82cb217eb880361b60a,361::2022::d261d0c91c,None,SPMASHDH,209,2022-12-28 02:21:18.843,p51::cBULK,51.0,,,BULK,,,,,False,False,Blue Tote
63aba84cb217eb880361b6b0,361::2022::1473e553cd,None,SPMASHDH,209,2022-12-28 02:21:50.243,p1::kBULK::cBULK,1.0,,BULK,BULK,,,,,True,False,RPC
63aba8c0b217eb880361b8fb,361::2022::16188597,16188597,SPMASHDH,101,2022-12-28 02:23:45.639,p52::s8::k18# TRAY::cTRAY,52.0,8,18# TRAY,TRAY,36.0,8/28,28.0,17.600000381469727,True,False,Mighties Shiranui
63aba8c7b217eb880361b937,361::2022::16188594,16188594,SPMASHDH,101,2022-12-28 02:23:52.729,p52::cBULK,52.0,,,BULK,,,,17.02500009536743,True,False,Mighties Shiranui
63aba8ceb217eb880361b95b,361::2022::16188590,16188590,SPMASHDH,101,2022-12-28 02:23:59.633,p52::cBULK,52.0,,,BULK,,,,17.325000286102295,True,False,Mighties Shiranui
63aba8d4b217eb880361b979,361::2022::16186187,16186187,SPMASHDH,246,2022-12-28 02:24:06.118,p52::s7::k18# TRAY::cBULK,52.0,7,18# TRAY,BULK,33.0,7/25,,19.84999990463257,False,False,Mighties Shiranui
63aba8d9b217eb880361b997,361::2022::16188589,16188589,SPMASHDH,101,2022-12-28 02:24:10.711,p52::cBULK,52.0,,,BULK,,,,16.92500066757202,True,False,Mighties Shiranui
63aba8dbb217eb880361b9a4,361::2022::16188599,16188599,SPMASHDH,101,2022-12-28 02:24:12.376,p52::cBULK,52.0,,,BULK,,,,17.67500066757202,True,False,Mighties Shiranui
63aba8e1b217eb880361b9c2,361::2022::16188598,16188598,SPMASHDH,101,2022-12-28 02:24:18.713,p52::s8::k18# TRAY::cBULK,52.0,8,18# TRAY,BULK,37.0,8/28,,17.200000762939453,True,False,Mighties Shiranui
63aba8edb217eb880361b9fb,361::2022::16186182,16186182,SPMASHDH,101,2022-12-28 02:24:30.828,p52::s7::k18# TRAY::cBULK,52.0,7,18# TRAY,BULK,33.0,7/25,,18.84999990463257,True,False,Mighties Shiranui
63aba90cb217eb880361ba92,361::2022::21866afe3d,None,SPMASHDH,209,2022-12-28 02:25:02.435,p51::cBULK,51.0,,,BULK,,,,,False,False,Blue Tote
63aba916b217eb880361bac1,361::2022::d9053977d5,None,SPMASHDH,209,2022-12-28 02:25:13.294,p51::cBULK,51.0,,,BULK,,,,,False,False,Blue Tote
63aba93bb217eb880361bb71,361::2022::816c6c88b5,None,SPMASHDH,209,2022-12-28 02:25:50.142,p51::cBULK,51.0,,,BULK,,,,,False,False,Blue Tote
63aba941b217eb880361bb99,361::2022::d9ab0e12eb,None,SPMASHDH,209,2022-12-28 02:25:56.019,p1::kBULK::cBULK,1.0,,BULK,BULK,,,,,True,False,RPC
63aba942b217eb880361bba2,361::2022::16188596,16188596,SPMASHDH,101,2022-12-28 02:25:56.314,p52::s8::k18# TRAY::cBULK,52.0,8,18# TRAY,BULK,37.0,8/28,,17.250000476837158,True,False,Mighties Shiranui
63aba948b217eb880361bbc6,361::2022::16182192,16182192,SPMASHDH,101,2022-12-28 02:26:01.909,p52::s8::k18# TRAY::cBULK,52.0,8,18# TRAY,BULK,28.0,8/28,,17.166667302449543,True,False,Mighties Shiranui
63aba94ab217eb880361bbcf,361::2022::12174767,12174767,SPMASHDH,101,2022-12-28 02:26:03.566,p52::s8::k18# TRAY::cBULK,52.0,8,18# TRAY,BULK,25.0,8/28,,17.583333651224773,True,False,Mighties Shiranui
63aba94fb217eb880361bbea,361::2022::16188608,16188608,SPMASHDH,101,2022-12-28 02:26:08.850,p52::cBULK,52.0,,,BULK,,,,17.36666742960612,True,False,Mighties Shiranui
63aba952b217eb880361bc04,361::2022::16182196,16182196,SPMASHDH,101,2022-12-28 02:26:11.853,p52::s8::k18# TRAY::cBULK,52.0,8,18# TRAY,BULK,28.0,8/28,,16.600000381469727,True,False,Mighties Shiranui
63aba953b217eb880361bc09,361::2022::11559e716c,None,SPMASHDH,209,2022-12-28 02:26:13.862,p51::cBULK,51.0,,,BULK,,,,,False,False,Blue Tote
63aba95ab217eb880361bc2e,361::2022::16182195,16182195,SPMASHDH,101,2022-12-28 02:26:19.710,p52::cBULK,52.0,,,BULK,,,,16.600000381469727,True,False,Mighties Shiranui
63aba95cb217eb880361bc3d,361::2022::12151294,12151294,SPMASHDH,101,2022-12-28 02:26:22.234,p52::cBULK,52.0,,,BULK,,,,19.550000190734863,True,False,Mighties Shiranui
63aba95fb217eb880361bc4e,361::2022::16182164,16182164,SPMASHDH,101,2022-12-28 02:26:25.530,p52::cBULK,52.0,,,BULK,,,,16.700000127156574,True,False,Mighties Shiranui
63aba964b217eb880361bc6d,361::2022::12174760,12174760,SPMASHDH,101,2022-12-28 02:26:30.562,p52::s8::k18# TRAY::cBULK,52.0,8,18# TRAY,BULK,25.0,8/28,,18.233334223429363,True,False,Mighties Shiranui
63aba966b217eb880361bc80,361::2022::16188604,16188604,SPMASHDH,101,2022-12-28 02:26:32.214,p52::cBULK,52.0,,,BULK,,,,17.260000228881836,True,False,Mighties Shiranui
63aba969b217eb880361bc8d,361::2022::16188619,16188619,SPMASHDH,101,2022-12-28 02:26:34.742,p52::cBULK,52.0,,,BULK,,,,17.766667048136394,True,False,Mighties Shiranui
63aba96db217eb880361bca3,361::2022::16188592,16188592,SPMASHDH,101,2022-12-28 02:26:39.398,p52::cBULK,52.0,,,BULK,,,,16.725000381469727,True,False,Mighties Shiranui
63aba977b217eb880361bce8,361::2022::16188606,16188606,SPMASHDH,101,2022-12-28 02:26:49.104,p52::s8::k18# TRAY::cBULK,52.0,8,18# TRAY,BULK,36.0,8/28,,17.175000190734863,True,False,Mighties Shiranui
63aba978b217eb880361bcec,361::2022::7172709e25,None,SPMASHDH,209,2022-12-28 02:26:51.071,p51::cBULK,51.0,,,BULK,,,,,False,False,Blue Tote
63aba97eb217eb880361bd15,361::2022::16188605,16188605,SPMASHDH,101,2022-12-28 02:26:56.215,p52::s8::k18# TRAY::cBULK,52.0,8,18# TRAY,BULK,36.0,8/28,,17.1,True,False,Mighties Shiranui
63aba983b217eb880361bd34,361::2022::16186183,16186183,SPMASHDH,101,2022-12-28 02:27:01.028,p52::s7::k18# TRAY::cBULK,52.0,7,18# TRAY,BULK,33.0,7/25,,19.000000476837158,True,False,Mighties Shiranui
63aba988b217eb880361bd61,361::2022::16188616,16188616,SPMASHDH,101,2022-12-28 02:27:05.737,p52::cBULK,52.0,,,BULK,,,,17.42500066757202,True,False,Mighties Shiranui
63aba98ab217eb880361bd69,361::2022::16186191,16186191,SPMASHDH,101,2022-12-28 02:27:08.361,p52::s7::k18# TRAY::cBULK,52.0,7,18# TRAY,BULK,33.0,7/25,,20.02500057220459,True,False,Mighties Shiranui
63aba98cb217eb880361bd75,361::2022::16182203,16182203,SPMASHDH,101,2022-12-28 02:27:10.011,p52::s8::k18# TRAY::cBULK,52.0,8,18# TRAY,BULK,28.0,8/28,,17.500000381469725,True,False,Mighties Shiranui
63aba98eb217eb880361bd83,361::2022::16182206,16182206,SPMASHDH,101,2022-12-28 02:27:11.660,p52::s8::k18# TRAY::cBULK,52.0,8,18# TRAY,BULK,28.0,8/28,,18.00000063578288,True,False,Mighties Shiranui
63aba991b217eb880361bd93,361::2022::12174759,12174759,SPMASHDH,101,2022-12-28 02:27:14.793,p52::s8::k18# TRAY::cBULK,52.0,8,18# TRAY,BULK,25.0,8/28,,17.600000858306885,True,False,Mighties Shiranui
63aba992b217eb880361bd9c,361::2022::16182201,16182201,SPMASHDH,101,2022-12-28 02:27:16.452,p52::s7::k18# TRAY::cBULK,52.0,7,18# TRAY,BULK,29.0,7/25,,19.0,True,False,Mighties Shiranui
63aba996b217eb880361bdb9,361::2022::16188593,16188593,SPMASHDH,101,2022-12-28 02:27:19.877,p52::s8::k18# TRAY::cBULK,52.0,8,18# TRAY,BULK,37.0,8/28,,17.366666793823242,True,False,Mighties Shiranui
63aba996b217eb880361bdba,361::2022::16186190,16186190,SPMASHDH,101,2022-12-28 02:27:19.863,p52::s7::k18# TRAY::cBULK,52.0,7,18# TRAY,BULK,33.0,7/25,,19.59999990463257,True,False,Mighties Shiranui
63aba99cb217eb880361bddc,361::2022::16188595,16188595,SPMASHDH,101,2022-12-28 02:27:26.310,p52::s8::k18# TRAY::cBULK,52.0,8,18# TRAY,BULK,36.0,8/28,,17.299999872843426,True,False,Mighties Shiranui
63aba99cb217eb880361bde4,361::2022::ab724f19ca,None,SPMASHDH,209,2022-12-28 02:27:26.946,p51::cBULK,51.0,,,BULK,,,,,False,False,Blue Tote
63aba9a0b217eb880361bdf8,361::2022::16186189,16186189,SPMASHDH,101,2022-12-28 02:27:29.642,p52::s7::k18# TRAY::cBULK,52.0,7,18# TRAY,BULK,29.0,7/25,,18.93333371480306,True,False,Mighties Shiranui
63aba9a0b217eb880361bdfa,361::2022::16186193,16186193,SPMASHDH,101,2022-12-28 02:27:29.862,p52::s7::k18# TRAY::cBULK,52.0,7,18# TRAY,BULK,33.0,7/25,,19.00000063578288,True,False,Mighties Shiranui
63aba9a1b217eb880361be02,361::2022::16188603,16188603,SPMASHDH,101,2022-12-28 02:27:31.195,p52::cBULK,52.0,,,BULK,,,,17.066666920979817,True,False,Mighties Shiranui
63aba9aab217eb880361be3c,361::2022::16186186,16186186,SPMASHDH,101,2022-12-28 02:27:40.581,p52::s7::k18# TRAY::cBULK,52.0,7,18# TRAY,BULK,33.0,7/25,,19.46666717529297,True,False,Mighties Shiranui
63aba9abb217eb880361be43,361::2022::16182200,16182200,SPMASHDH,101,2022-12-28 02:27:40.943,p52::cBULK,52.0,,,BULK,,,,18.325000286102295,True,False,Mighties Shiranui
63aba9aeb217eb880361be5d,361::2022::12174766,12174766,SPMASHDH,101,2022-12-28 02:27:43.454,p52::cBULK,52.0,,,BULK,,,,16.860000228881837,True,False,Mighties Shiranui
63aba9b1b217eb880361be74,361::2022::12174761,12174761,SPMASHDH,101,2022-12-28 02:27:47.245,p52::s8::k18# TRAY::cBULK,52.0,8,18# TRAY,BULK,25.0,8/28,,17.133333841959637,True,False,Mighties Shiranui
63aba9b2b217eb880361be82,361::2022::16182198,16182198,SPMASHDH,101,2022-12-28 02:27:47.716,p52::s7::k18# TRAY::cBULK,52.0,7,18# TRAY,BULK,29.0,7/25,,18.200000286102295,True,False,Mighties Shiranui
63aba9b5b217eb880361be94,361::2022::12174771,12174771,SPMASHDH,101,2022-12-28 02:27:50.593,p52::s8::k18# TRAY::cBULK,52.0,8,18# TRAY,BULK,24.0,8/28,,,True,False,Mighties Shiranui
63aba9b6b217eb880361be9f,361::2022::16184523,16184523,SPMASHDH,101,2022-12-28 02:27:51.849,p52::s8::k18# TRAY::cBULK,52.0,8,18# TRAY,BULK,25.0,8/28,,17.46666653951009,True,False,Mighties Shiranui
63aba9b9b217eb880361beae,361::2022::16182205,16182205,SPMASHDH,101,2022-12-28 02:27:54.608,p52::s7::k18# TRAY::cBULK,52.0,7,18# TRAY,BULK,29.0,7/25,,17.266667048136394,True,False,Mighties Shiranui
63aba9bbb217eb880361bec2,361::2022::16188609,16188609,SPMASHDH,101,2022-12-28 02:27:56.922,p52::s7::k18# TRAY::cBULK,52.0,7,18# TRAY,BULK,33.0,7/25,,17.500000476837158,True,False,Mighties Shiranui
63aba9bcb217eb880361bec7,361::2022::12174773,12174773,SPMASHDH,101,2022-12-28 02:27:58.016,p52::s8::k18# TRAY::cBULK,52.0,8,18# TRAY,BULK,25.0,8/28,,17.93333371480306,True,False,Mighties Shiranui
63aba9beb217eb880361becf,361::2022::16184522,16184522,SPMASHDH,101,2022-12-28 02:28:00.543,p52::s8::k18# TRAY::cBULK,52.0,8,18# TRAY,BULK,25.0,8/28,,18.200000286102295,True,False,Mighties Shiranui
63aba9c0b217eb880361bee1,361::2022::16182197,16182197,SPMASHDH,101,2022-12-28 02:28:01.845,p52::s8::k18# TRAY::cBULK,52.0,8,18# TRAY,BULK,28.0,8/28,,17.100000381469727,True,False,Mighties Shiranui
63aba9c1b217eb880361bee9,361::2022::9173918bad,None,SPMASHDH,209,2022-12-28 02:28:03.666,p51::cBULK,51.0,,,BULK,,,,,False,False,Blue Tote
63aba9c7b217eb880361bf0e,361::2022::16182194,16182194,SPMASHDH,101,2022-12-28 02:28:09.526,p52::s8::k18# TRAY::cBULK,52.0,8,18# TRAY,BULK,28.0,8/28,,16.600000381469727,True,False,Mighties Shiranui
63aba9cdb217eb880361bf36,361::2022::16188621,16188621,SPMASHDH,101,2022-12-28 02:28:15.333,p52::cBULK,52.0,,,BULK,,,,17.440000534057617,True,False,Mighties Shiranui
63aba9ceb217eb880361bf45,361::2022::5dacb43c79,None,SPMASHDH,209,2022-12-28 02:28:17.349,p51::cBULK,51.0,,,BULK,,,,,False,False,Blue Tote
63aba9cfb217eb880361bf48,361::2022::16182193,16182193,SPMASHDH,101,2022-12-28 02:28:17.163,p52::cBULK,52.0,,,BULK,,,,15.866666793823242,True,False,Mighties Shiranui
63aba9d6b217eb880361bf6d,361::2022::16182163,16182163,SPMASHDH,101,2022-12-28 02:28:24.400,p52::cBULK,52.0,,,BULK,,,,17.225000381469727,True,False,Mighties Shiranui
63aba9d6b217eb880361bf6e,361::2022::12174763,12174763,SPMASHDH,101,2022-12-28 02:28:24.633,p52::cBULK,52.0,,,BULK,,,,17.350000381469727,True,False,Mighties Shiranui
63aba9dab217eb880361bf88,361::2022::12174776,12174776,SPMASHDH,101,2022-12-28 02:28:27.637,p52::s8::k18# TRAY::cBULK,52.0,8,18# TRAY,BULK,24.0,8/28,,19.233333587646484,True,False,Mighties Shiranui
63aba9e5b217eb880361bfd4,361::2022::5981cead01,None,SPMASHDH,209,2022-12-28 02:28:39.857,p51::cBULK,51.0,,,BULK,,,,,False,False,Blue Tote
63aba9e5b217eb880361bfd5,361::2022::16188629,16188629,SPMASHDH,101,2022-12-28 02:28:39.280,p52::s8::k18# TRAY::cBULK,52.0,8,18# TRAY,BULK,36.0,8/28,,17.100000381469727,True,False,Mighties Shiranui
63aba9e9b217eb880361bff3,361::2022::12174765,12174765,SPMASHDH,101,2022-12-28 02:28:42.593,p52::s8::k18# TRAY::cBULK,52.0,8,18# TRAY,BULK,24.0,8/28,,16.766667048136394,True,False,Mighties Shiranui
63aba9eab217eb880361bffe,361::2022::12151297,12151297,SPMASHDH,101,2022-12-28 02:28:44.319,p52::cBULK,52.0,,,BULK,,,,18.600000381469727,True,False,Mighties Shiranui
63aba9ecb217eb880361c008,361::2022::16188610,16188610,SPMASHDH,101,2022-12-28 02:28:46.547,p52::cBULK,52.0,,,BULK,,,,17.52500057220459,True,False,Mighties Shiranui
63aba9f0b217eb880361c02e,361::2022::12174764,12174764,SPMASHDH,101,2022-12-28 02:28:49.847,p52::s8::k18# TRAY::cBULK,52.0,8,18# TRAY,BULK,24.0,8/28,,16.65000057220459,True,False,Mighties Shiranui
63aba9f4b217eb880361c052,361::2022::16182191,16182191,SPMASHDH,101,2022-12-28 02:28:53.913,p52::s7::k18# TRAY::cBULK,52.0,7,18# TRAY,BULK,29.0,7/25,,18.40000057220459,True,False,Mighties Shiranui
63aba9f5b217eb880361c059,361::2022::16186184,16186184,SPMASHDH,101,2022-12-28 02:28:54.488,p52::s7::k18# TRAY::cBULK,52.0,7,18# TRAY,BULK,33.0,7/25,,18.450000286102295,True,False,Mighties Shiranui
63aba9f8b217eb880361c071,361::2022::12174762,12174762,SPMASHDH,101,2022-12-28 02:28:57.793,p52::s8::k18# TRAY::cBULK,52.0,8,18# TRAY,BULK,24.0,8/28,,16.980000686645507,True,False,Mighties Shiranui
63aba9fcb217eb880361c08d,361::2022::16184520,16184520,SPMASHDH,101,2022-12-28 02:29:02.090,p52::cBULK,52.0,,,BULK,,,,17.760000228881836,True,False,Mighties Shiranui
63aba9fdb217eb880361c093,361::2022::16184521,16184521,SPMASHDH,101,2022-12-28 02:29:03.440,p52::s8::k18# TRAY::cBULK,52.0,8,18# TRAY,BULK,25.0,8/28,,17.266667048136394,True,False,Mighties Shiranui
63aba9fdb217eb880361c094,361::2022::12174758,12174758,SPMASHDH,101,2022-12-28 02:29:03.247,p52::cBULK,52.0,,,BULK,,,,17.875,False,False,Mighties Shiranui
63aba9ffb217eb880361c09f,361::2022::54e92ae1fd,None,SPMASHDH,209,2022-12-28 02:29:05.561,p51::cBULK,51.0,,,BULK,,,,,False,False,Blue Tote
63abaa00b217eb880361c0a3,361::2022::16188591,16188591,SPMASHDH,101,2022-12-28 02:29:06.089,p52::cBULK,52.0,,,BULK,,,,17.500000953674316,True,False,Mighties Shiranui
63abaa02b217eb880361c0b3,361::2022::16182199,16182199,SPMASHDH,101,2022-12-28 02:29:07.870,p52::s7::k18# TRAY::cBULK,52.0,7,18# TRAY,BULK,29.0,7/25,,18.700000127156574,True,False,Mighties Shiranui
63abaa0eb217eb880361c0ef,361::2022::12174775,12174775,SPMASHDH,101,2022-12-28 02:29:19.894,p52::s8::k18# TRAY::cBULK,52.0,8,18# TRAY,BULK,25.0,8/28,,17.325000286102295,True,False,Mighties Shiranui
63abaa1cb217eb880361c142,361::2022::f609412be5,None,SPMASHDH,209,2022-12-28 02:29:34.675,p51::cBULK,51.0,,,BULK,,,,,False,False,Blue Tote
63abaa24b217eb880361c176,361::2022::12174772,12174772,SPMASHDH,101,2022-12-28 02:29:41.871,p52::cBULK,52.0,,,BULK,,,,18.100000381469727,True,False,Mighties Shiranui
63abaa28b217eb880361c18c,361::2022::12174768,12174768,SPMASHDH,101,2022-12-28 02:29:45.810,p52::s8::k18# TRAY::cBULK,52.0,8,18# TRAY,BULK,24.0,8/28,,18.066666920979817,True,False,Mighties Shiranui
63abaa2ab217eb880361c1aa,361::2022::12174769,12174769,SPMASHDH,101,2022-12-28 02:29:48.120,p52::s8::k18# TRAY::cBULK,52.0,8,18# TRAY,BULK,25.0,8/28,,17.825000286102295,True,False,Mighties Shiranui
63abaa31b217eb880361c1d5,361::2022::12174774,12174774,SPMASHDH,101,2022-12-28 02:29:55.283,p52::s8::k18# TRAY::cBULK,52.0,8,18# TRAY,BULK,24.0,8/28,,18.666667302449543,True,False,Mighties Shiranui
63abaa35b217eb880361c1ef,361::2022::16182209,16182209,SPMASHDH,101,2022-12-28 02:29:58.714,p52::cBULK,52.0,,,BULK,,,,16.750000715255737,True,False,Mighties Shiranui
63abaa43b217eb880361c241,361::2022::16182208,16182208,SPMASHDH,101,2022-12-28 02:30:12.925,p52::s8::k18# TRAY::cBULK,52.0,8,18# TRAY,BULK,28.0,8/28,,17.325000286102295,True,False,Mighties Shiranui
63abaa46b217eb880361c254,361::2022::a8f2db86bf,None,SPMASHDH,209,2022-12-28 02:30:17.203,p51::cBULK,51.0,,,BULK,,,,,False,False,Blue Tote
63abaa51b217eb880361c2a8,361::2022::6f599d2540,None,SPMASHDH,209,2022-12-28 02:30:27.601,p1::kBULK::cBULK,1.0,,BULK,BULK,,,,,True,False,RPC
63abaa52b217eb880361c2b2,361::2022::16188607,16188607,SPMASHDH,101,2022-12-28 02:30:28.130,p52::s8::k18# TRAY::cBULK,52.0,8,18# TRAY,BULK,36.0,8/28,,17.750000953674316,True,False,Mighties Shiranui
63abaa53b217eb880361c2b6,361::2022::16182202,16182202,SPMASHDH,101,2022-12-28 02:30:29.223,p52::s7::k18# TRAY::cBULK,52.0,7,18# TRAY,BULK,29.0,7/25,,18.866666793823242,True,False,Mighties Shiranui
63abaa54b217eb880361c2bd,361::2022::12174753,12174753,SPMASHDH,101,2022-12-28 02:30:29.574,p52::cBULK,52.0,,,BULK,,,,16.940000152587892,True,False,Mighties Shiranui
63abaa5bb217eb880361c2f0,361::2022::12174757,12174757,SPMASHDH,101,2022-12-28 02:30:36.600,p52::cBULK,52.0,,,BULK,,,,17.600000381469727,True,False,Mighties Shiranui
63abaa5fb217eb880361c307,361::2022::16186188,16186188,SPMASHDH,101,2022-12-28 02:30:41.368,p52::cBULK,52.0,,,BULK,,,,17.800000381469726,True,False,Mighties Shiranui
63abaa62b217eb880361c321,361::2022::12174756,12174756,SPMASHDH,101,2022-12-28 02:30:43.748,p52::cBULK,52.0,,,BULK,,,,17.325000286102295,True,False,Mighties Shiranui
63abaa67b217eb880361c347,361::2022::a10fe1c59b,None,SPMASHDH,209,2022-12-28 02:30:50.248,p51::cBULK,51.0,,,BULK,,,,,False,False,Blue Tote
63abaa6bb217eb880361c362,361::2022::16186198,16186198,SPMASHDH,101,2022-12-28 02:30:53.220,p52::s7::k18# TRAY::cBULK,52.0,7,18# TRAY,BULK,33.0,7/25,,19.40000009536743,True,False,Mighties Shiranui
63abaa6bb217eb880361c363,361::2022::12174754,12174754,SPMASHDH,101,2022-12-28 02:30:53.280,p52::cBULK,52.0,,,BULK,,,,17.54000053405762,True,False,Mighties Shiranui
63abaa72b217eb880361c394,361::2022::12174755,12174755,SPMASHDH,101,2022-12-28 02:31:00.632,p52::cBULK,52.0,,,BULK,,,,17.00000063578288,True,False,Mighties Shiranui
63abaa7ab217eb880361c3c8,361::2022::9bb9ae99c0,None,SPMASHDH,209,2022-12-28 02:31:08.510,p51::cBULK,51.0,,,BULK,,,,,False,False,Blue Tote
63abaa7cb217eb880361c3d2,361::2022::77ec9fbeec,None,SPMASHDH,209,2022-12-28 02:31:11.366,p51::cBULK,51.0,,,BULK,,,,,False,False,Blue Tote
63abaa84b217eb880361c40c,361::2022::12174777,12174777,SPMASHDH,101,2022-12-28 02:31:17.814,p52::cBULK,52.0,,,BULK,,,,17.360000228881837,True,False,Mighties Shiranui
63abaa88b217eb880361c426,361::2022::16182215,16182215,SPMASHDH,101,2022-12-28 02:31:21.567,p52::s7::k18# TRAY::cBULK,52.0,7,18# TRAY,BULK,29.0,7/25,,19.300000190734863,True,False,Mighties Shiranui
63abaa8ab217eb880361c431,361::2022::c22039fea7,None,SPMASHDH,209,2022-12-28 02:31:24.751,p51::cBULK,51.0,,,BULK,,,,,False,False,Blue Tote
63abaa8db217eb880361c44d,361::2022::16186202,16186202,SPMASHDH,101,2022-12-28 02:31:27.436,p52::s7::k18# TRAY::cTRAY,52.0,7,18# TRAY,TRAY,33.0,7/25,25.0,18.000000762939454,True,False,Mighties Shiranui
63abaa8eb217eb880361c454,361::2022::16182217,16182217,SPMASHDH,101,2022-12-28 02:31:28.383,p52::s8::k18# TRAY::cBULK,52.0,8,18# TRAY,BULK,28.0,8/28,,,True,False,Mighties Shiranui
63abaa97b217eb880361c488,361::2022::16182216,16182216,SPMASHDH,101,2022-12-28 02:31:37.436,p52::s7::k18# TRAY::cBULK,52.0,7,18# TRAY,BULK,29.0,7/25,,18.500000762939454,True,False,Mighties Shiranui
63abaa97b217eb880361c48a,361::2022::928a5861a2,None,SPMASHDH,209,2022-12-28 02:31:38.257,p1::kBULK::cBULK,1.0,,BULK,BULK,,,,,True,False,RPC
63abaaa6b217eb880361c4f3,361::2022::16182211,16182211,SPMASHDH,101,2022-12-28 02:31:51.825,p52::s7::k18# TRAY::cBULK,52.0,7,18# TRAY,BULK,29.0,7/25,,18.53333346048991,True,False,Mighties Shiranui
63abaaadb217eb880361c519,361::2022::16182218,16182218,SPMASHDH,101,2022-12-28 02:31:58.750,p52::s8::k18# TRAY::cBULK,52.0,8,18# TRAY,BULK,28.0,8/28,,16.833333333333332,True,False,Mighties Shiranui
63abaabbb217eb880361c578,361::2022::12174752,12174752,SPMASHDH,101,2022-12-28 02:32:13.557,p52::cBULK,52.0,,,BULK,,,,17.266667048136394,True,False,Mighties Shiranui
